title,genres,year,rating
In His Shadow,Crime|Drama|Thriller,2023.0,3.0
In Jackson Heights,Documentary,2015.0,3.5
In July (Im Juli),Comedy|Romance,2000.0,3.85
In Lieu of Flowers,Comedy|Drama|Romance,2013.0,4.1
In Like Flint,Action|Adventure|Comedy,1967.0,3.32
In Like Flynn,Action|Adventure,2018.0,3.1
In Limbo,Adventure|Crime|Drama,2022.0,2.75
In Love We Trust,Drama,2008.0,3.5
In Love and War,Romance|War,1996.0,3.14
In Memorium,Horror,2005.0,2.5
In Memory of My Father,Comedy|Drama,2005.0,2.33
In Memory of the Day Passed By,(no genres listed),1990.0,3.25
In Merry Measure,Comedy|Drama|Romance,2022.0,5.0
In My Blood It Runs,Documentary,2019.0,3.71
In My Country (a.k.a. Country of My Skull),Drama,2004.0,3.08
In My Dreams,Drama|Fantasy|Romance,2014.0,3.26
In My Father's Arms,Drama,2017.0,2.5
In My Father's Den,Drama,2004.0,3.71
In My Father’s House,Documentary,2015.0,3.0
In My Room,(no genres listed),2018.0,3.2
In My Room,Documentary,2020.0,2.5
In My Skin (Dans ma Peau),Drama,2002.0,3.25
In My Sleep,Drama|Mystery|Thriller,2009.0,3.03
In Name Only,Drama|Romance,1939.0,3.19
In No Great Hurry: 13 Lessons in Life with Saul Leiter,(no genres listed),2014.0,3.83
In Nowhere Land,Drama,2002.0,4.0
In Old Arizona,Romance|Western,1928.0,2.32
In Old California,Western,1942.0,2.92
In Old Chicago,Action|Drama|Musical|War,1937.0,2.99
In Old Santa Fe,Comedy|Crime|Romance|Western,1934.0,3.0
In Oranje,(no genres listed),2004.0,2.9
In Order Not to Be Here,(no genres listed),2002.0,3.62
In Order of Disappearance (Kraftidioten),Action|Comedy|Crime|Thriller,2014.0,3.49
In Other Words,Comedy|Romance,2020.0,3.0
In Our Nature,Drama,2012.0,3.4
In Our Prime,Drama,2022.0,3.08
In Our Time,Drama|Romance,1944.0,3.0
In Passing,Drama|Fantasy|Mystery,2011.0,2.5
In Praise of Action,Documentary,2018.0,2.0
In Praise of Love (Éloge de l'amour),Drama,2001.0,3.05
In Praise of Nothing,Documentary,2019.0,3.25
In Praise of Older Women,Drama,1978.0,2.62
In Pursuit of Honor,Action|Drama,1995.0,3.17
In Pursuit of Silence,Documentary,2016.0,3.25
In Real Life,Drama|Romance,2014.0,1.0
In Safe Hands,Drama,2018.0,3.18
In Search for Captain Grant,Adventure,1985.0,3.38
In Search for Flight AF447,Documentary,2019.0,0.5
In Search of Ancient Astronauts,Documentary,1973.0,4.75
In Search of Balance,Documentary,2016.0,4.5
In Search of Beethoven,Documentary,2009.0,3.17
In Search of Blind Joe Death: The Saga of John Fahey,Documentary,2013.0,5.0
In Search of Darkness,Documentary,2019.0,3.58
In Search of Darkness: Part II,Documentary|Horror,2020.0,3.17
In Search of Doc Holliday,Documentary|Western,2016.0,3.0
In Search of Dr. Seuss,Animation|Children|Comedy,1994.0,3.0
In Search of Dracula,Documentary|Horror,1975.0,2.5
In Search of Famine,Drama,1981.0,2.5
In Search of Greatness,(no genres listed),2018.0,3.62
In Search of Lovecraft,Horror,2008.0,0.5
In Search of Memory,Documentary,2008.0,4.0
In Search of Mozart,Documentary,2006.0,4.25
In Search of Tomorrow,Documentary|Sci-Fi,2021.0,3.57
In Search of a Midnight Kiss,Comedy|Romance,2007.0,3.69
In Search of the Castaways,Adventure|Children,1962.0,3.38
In Search of the Last Action Heroes,Documentary,2019.0,2.33
In Search of the Ultra-Sex,Comedy,2015.0,3.3
In Search of the Wow Wow Wibble Woggle Wazzie Woodle Woo,Children|Comedy|Fantasy,1985.0,1.0
In Secret,Crime|Drama|Romance|Thriller,2013.0,3.09
In Sickness and in Health,Drama,1992.0,3.83
In Silico,Documentary,2020.0,3.25
In Society,Comedy,1944.0,3.42
"In Sound, We Live Forever",Horror,2019.0,3.25
In Spring,Documentary,1929.0,2.0
"In The Case Of More Bodies Showing Up, Feel Free To Call...",Comedy|Crime,1970.0,4.0
In The Dark,Horror,2013.0,2.0
In The Dark Half,(no genres listed),2012.0,4.0
In The Dead Of Winter,Thriller,1993.0,1.0
In The Heights,Drama|Romance,2021.0,3.46
In The Spider's Web,Horror,2007.0,1.5
In Their Skin,Horror|Thriller,2012.0,2.96
In Their Sleep (Dans ton sommeil),Horror|Thriller,2010.0,2.83
In Therapy (Divã),Comedy|Drama|Romance,2009.0,3.14
In This Corner (and Other Corners) of the World,Animation|Drama|War,2019.0,4.0
In This Corner of the World,Animation|Drama,2016.0,3.78
In This Gray Place,Drama|Romance|Thriller,2019.0,2.33
In This Our Life,Drama,1942.0,3.52
In This Tricky Life,Drama,2001.0,2.25
In This World,Adventure|Drama,2002.0,3.6
In Time,Crime|Sci-Fi|Thriller,2011.0,3.44
In Times of Fading Light,Comedy|Drama,2017.0,2.83
In Too Deep,Action|Thriller,1999.0,3.01
In Touch,Documentary,2018.0,3.5
In Transit,Documentary,2004.0,5.0
In Transit,Documentary,2015.0,4.38
In Vanda's Room (No Quarto da Vanda),Drama,2000.0,3.62
In View,(no genres listed),2016.0,3.5
In Vino,Comedy|Crime|Thriller,2019.0,0.5
In Vogue: The Editor?s Eye,Documentary,2012.0,4.25
In Which Annie Gives It Those Ones,Comedy,1989.0,4.0
In Which We Serve,Drama|War,1942.0,3.4
In Ya Blood,(no genres listed),1971.0,3.0
In Your Dreams,(no genres listed),1997.0,0.5
In Your Dreams,Comedy|Drama|Romance,2023.0,3.5
In Your Dreams (Dans tes rêves),Drama,2005.0,3.0
In Your Eyes,Drama|Fantasy|Romance,2014.0,3.61
In Your Hands,Comedy,2018.0,3.17
In Your Hands,Drama,2011.0,2.17
In Your Hands (Forbrydelser),Drama,2004.0,3.5
In Your Interest,Comedy|Crime,2012.0,2.5
In Your Shoes,Comedy,2020.0,3.25
In Your Veins,Drama,2009.0,3.33
"In Youth, Beside the Lonely Sea",(no genres listed),1925.0,3.0
In a Bedroom,Drama,2012.0,3.0
In a Better World (Hævnen),Drama,2010.0,3.77
In a Dark Place,Horror|Mystery|Thriller,2006.0,2.29
In a Difficult Position,Comedy,1908.0,2.5
In a Glass Cage (Tras el cristal),Drama|Horror,1986.0,3.14
In a Heartbeat,Animation|Romance,2017.0,3.62
In a Land That No Longer Exists,Drama,2022.0,3.0
In a Lonely Place,Drama|Film-Noir|Mystery|Romance,1950.0,3.96
In a Relationship,Romance,2018.0,2.73
In a Savage Land,Drama,1999.0,3.0
In a Valley of Violence,Thriller|Western,2016.0,3.0
In a World...,Comedy,2013.0,3.34
In a Year with 13 Moons (In einem Jahr mit 13 Monden),Drama,1978.0,3.78
In for a Murder,Comedy|Crime|Drama|Mystery,2021.0,2.83
In from the Side,Drama|Romance,2022.0,3.4
In girum imus nocte et consumimur igni,(no genres listed),1978.0,2.67
In guerra per amore,(no genres listed),2016.0,3.92
In i dimman,Drama|Thriller,2018.0,2.5
In nome del papa re,Drama,1977.0,3.29
In nome del popolo italiano,(no genres listed),1971.0,3.44
In nome del popolo sovrano,(no genres listed),1990.0,3.5
In omaggio all'arte italiana!,(no genres listed),2015.0,1.25
In the Absence,Documentary,2018.0,3.72
In the Affirmative,Drama,1964.0,3.67
In the Air Tonight,(no genres listed),2020.0,2.5
In the Aisles,Drama,2018.0,3.19
In the Arms of a Killer,Thriller,1992.0,0.5
In the Arms of an Assassin,Romance|Thriller,2019.0,3.0
In the Army Now,Comedy|War,1994.0,2.33
In the Bag,Animation,1956.0,3.61
In the Basement,Documentary,2014.0,3.37
In the Bathtub of the World,(no genres listed),2001.0,3.0
In the Bedroom,Drama,2001.0,3.68
In the Beginning (À l'Origine),Drama,2009.0,3.21
In the Best Interest of the Children,Drama,1992.0,3.5
In the Bleak Midwinter,Comedy|Drama,1995.0,3.69
In the Blink of an Eye,Drama|Fantasy|Thriller,2009.0,2.62
In the Blood,Action|Crime|Thriller,2014.0,3.02
In the Blood,Drama,2016.0,3.33
In the Blood,Horror|Thriller,2006.0,2.7
In the Bogie Man's Cave,Fantasy|Horror,1908.0,3.0
In the Border States,Drama|War,1910.0,2.42
In the City (En la ciudad),Drama,2003.0,1.67
In the City of Sylvia (En la ciudad de Sylvia),Drama,2007.0,3.41
In the Cloud,Thriller,2018.0,4.0
In the Cold of the Night,Drama|Mystery|Romance|Thriller,1990.0,2.5
In the Company of Men,Comedy|Drama,1997.0,3.66
In the Cool of the Day,Drama|Romance,1963.0,2.5
In the Country of Last Things,Drama,2020.0,3.0
In the Courtyard,Comedy|Drama,2014.0,3.21
In the Crosswind,War,2014.0,3.56
In the Custody of Strangers,(no genres listed),1982.0,2.0
In the Cut,Crime|Drama|Mystery|Romance|Thriller,2003.0,2.61
In the Dark of the Valley,Documentary,2021.0,3.0
In the Deep Woods,(no genres listed),1992.0,2.5
In the Dust of the Stars,Sci-Fi,1976.0,2.36
In the Earth,Horror,2021.0,2.94
In the Edges: The 'Grizzly Man' Session ,Documentary,2005.0,3.25
In the Electric Mist,Drama|Mystery,2009.0,2.93
In the Eye of the Cat,Thriller,2004.0,2.5
In the Eye of the Hurricane,Action|Romance,1971.0,3.17
In the Face of Evil: Reagan's War in Word and Deed,Documentary,2004.0,0.5
In the Fade,Drama,2017.0,3.4
In the Family,Drama,2011.0,3.6
In the Fog (V tumane),Drama|War,2012.0,3.18
In the Folds of the Flesh,Drama|Horror|Thriller,1970.0,2.5
In the Footsteps of Elephant,Documentary,2020.0,4.0
In the Forests of Siberia,Adventure|Drama,2016.0,3.12
In the Game,Comedy,2018.0,3.0
In the Gloaming,Drama,1997.0,3.38
In the Good Old Summertime,Musical,1949.0,3.52
In the Grayscale,Drama|Romance,2015.0,3.19
In the Hands of the Gods,Documentary,2007.0,2.17
In the Heart of the Machine,Drama|Mystery|Thriller,2022.0,3.0
In the Heart of the Sea,Action|Adventure|Drama,2015.0,3.33
In the Heat of the Night,Drama|Mystery,1967.0,4.03
In the Heat of the Sun,Drama,1994.0,3.89
In the Hood,Drama,2018.0,1.67
In the House,Comedy|Drama|Mystery|Thriller,2012.0,3.67
In the Intense Now,Documentary,2017.0,3.3
In the Land of Blood and Honey,Drama|Romance|War,2011.0,3.32
In the Land of Women,Comedy|Drama|Romance,2007.0,3.24
In the Land of the Head Hunters,(no genres listed),1914.0,2.75
In the Last Days of the City,(no genres listed),2016.0,3.22
In the Line of Duty 4,Action|Adventure,1989.0,3.17
In the Line of Duty 5: Middle Man,Action,1990.0,3.0
In the Line of Duty: A Cop for the Killing,Action|Drama|Thriller,1990.0,2.5
In the Line of Duty: Hunt for Justice,Crime|Drama|Thriller,1995.0,3.0
In the Line of Duty: Kidnapped,Thriller,1995.0,2.0
In the Line of Duty: Siege at Marion,(no genres listed),1992.0,2.5
In the Line of Duty: The F.B.I. Murders,Action|Crime|Drama,1988.0,2.92
In the Line of Fire,Action|Thriller,1993.0,3.72
In the Loop,Comedy,2009.0,3.83
"In the Meantime, Darling",Comedy|War,1944.0,5.0
In the Mirror of Maya Deren (Im Spiegel der Maya Deren),Documentary,2002.0,2.97
In the Mix,Comedy|Crime|Romance,2005.0,2.04
In the Mood,Comedy|Romance,1987.0,4.0
In the Mood For Love (Fa yeung nin wa),Drama|Romance,2000.0,4.06
In the Mouth of Madness,Horror|Thriller,1995.0,3.27
In the Mouth of the Wolf,Action|Drama|War,1988.0,3.5
In the Name of Christ,Comedy,1993.0,1.5
In the Name of God,Drama,2008.0,3.43
In the Name of Honor,(no genres listed),2015.0,5.0
In the Name of My Daughter,Drama,2014.0,3.0
In the Name of a Prank,Comedy|Drama,2022.0,1.5
In the Name of the Father,Drama,1993.0,3.9
In the Name of the King III,Action|Adventure|Drama|Fantasy,2014.0,1.7
In the Name of the King: A Dungeon Siege Tale,Action|Adventure|Fantasy,2008.0,2.07
In the Name of the Law,Drama,1949.0,3.88
In the Name of the Son,Drama,2013.0,2.8
In the Name of...,Drama|Thriller,2013.0,3.07
In the Navy,Comedy|Musical,1941.0,2.8
In the Palm of Your Hand,Crime|Drama|Horror|Thriller,1951.0,3.0
In the Park,Comedy,1915.0,2.47
In the Pink of the Night,Animation,1969.0,3.5
In the Pope's Eye,Comedy,1980.0,3.0
In the Presence of a Clown,Drama,1997.0,3.64
In the Radiant City,Drama,2016.0,3.0
In the Realm of the Senses (Ai no corrida),Drama,1976.0,3.44
In the Realms of the Unreal,Animation|Documentary,2004.0,3.69
In the Robot Skies,(no genres listed),2016.0,3.0
In the Room,Drama|Romance,2015.0,2.58
In the Rough,Animation,2004.0,3.5
In the Same Breath,Documentary,2021.0,3.68
In the Shadow,Crime|Drama,2012.0,3.34
In the Shadow of Death,Adventure|Drama,1971.0,2.5
In the Shadow of Doubt (Epäilyksen varjossa),Documentary,2010.0,2.0
In the Shadow of Kilimanjaro,Horror,1986.0,2.25
In the Shadow of Women,Drama,2015.0,3.68
In the Shadow of the Machine,Documentary,1928.0,2.75
In the Shadow of the Moon,Crime|Mystery|Sci-Fi,2019.0,3.06
In the Shadow of the Moon,Documentary,2007.0,3.88
In the Shadow of the Sun,Documentary,2012.0,3.25
In the Shadow of the Towers: Stuyvesant High On 9/11,Documentary,2019.0,2.6
In the Shadows,Drama|Thriller,2001.0,3.0
In the Shadows,Drama|Thriller,2010.0,2.5
In the Soup,Comedy|Drama,1992.0,3.32
In the Strange Pursuit of Laura Durand,Comedy,2019.0,3.5
In the Street,Documentary,1948.0,4.0
In the Time It Takes to Get There,Comedy,2019.0,2.5
In the Time of the Butterflies,Crime|Drama,2001.0,3.5
In the Trap,Horror|Thriller,2020.0,1.75
In the Valley of Death,Adventure|Western,1968.0,5.0
In the Valley of Elah,Drama|Mystery,2007.0,3.56
In the Wake of the Bounty,Action|Drama,1933.0,2.5
In the West There Was a Man Named Invincible,Comedy|Western,1973.0,3.0
In the White City,Drama|Romance,1983.0,4.5
In the Winter Dark,Drama,1998.0,2.61
In the Woods,Documentary,2017.0,4.0
In the Year 2889,Horror|Sci-Fi,1967.0,1.38
In the Year of the Pig,Documentary|War,1968.0,3.81
In the Zone of Special Attention,Action,1977.0,2.9
"In the blue sea, in the white foam.",Animation|Children|Fantasy,1984.0,3.92
In the shadow of the eagles,Adventure,1966.0,2.0
In un posto bellissimo,Drama,2015.0,2.67
In-Lawfully Yours,Romance,2016.0,3.25
"In-Laws, The",Action|Comedy,1979.0,3.73
"In-Laws, The",Comedy,2003.0,2.9
In-Shadow: A Modern Odyssey,Animation|Mystery,2017.0,3.0
InAPPropriate Comedy,Comedy,2013.0,1.39
InAlienable,Action|Adventure|Comedy|Sci-Fi|Thriller,2008.0,2.0
InSearchOf,Drama,2009.0,0.5
InSight,Mystery|Thriller,2011.0,2.5
Inadequate People (Neadekvatnye lyudi),Comedy|Romance,2010.0,3.67
Inadequate People 2,Drama,2020.0,3.39
"Inara, the Jungle Girl",Adventure,2012.0,1.0
Inazuma Eleven: The Movie,Animation|Fantasy,2010.0,3.25
Inbetween Girl,Comedy|Drama,2021.0,3.0
Inbetween Worlds,Drama,2014.0,2.75
"Inbetweeners 2, The",Comedy,2014.0,3.25
"Inbetweeners Movie, The",Adventure|Comedy,2011.0,3.31
Inbred,Horror|Thriller,2012.0,2.12
Incantation,Horror,2022.0,3.1
Incantato (Il cuore altrove),Comedy|Drama|Romance,2003.0,3.42
Incarnate,Horror|Thriller,2016.0,2.69
Incarnation,Horror,2022.0,3.0
Incel,Drama,2019.0,1.5
Incendiary,Drama|Mystery|Romance|Thriller,2008.0,2.84
Incendies,Drama|Mystery|War,2010.0,4.05
Incense for the Damned,Horror,1970.0,1.92
Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0,4.18
Inch'Allah,Drama,2012.0,3.67
Inchon,Drama|War,1981.0,1.25
Incident Light,Drama,2015.0,3.38
Incident On and Off a Mountain Road,Horror,2005.0,2.25
Incident at Blood Pass (Machibuse) (Ambush),Action|Drama,1970.0,3.05
Incident at Loch Ness,Adventure|Comedy|Documentary,2004.0,3.1
Incident at Oglala,Documentary,1992.0,3.77
Incident at Phantom Hill,Western,1966.0,0.5
Incident by a Bank,Crime,2009.0,3.43
Incident in a Small Town,Drama,1994.0,3.25
Incitement,Drama,2019.0,2.61
Incognito,Comedy,2009.0,2.5
Incognito,Crime|Thriller,1997.0,3.17
Incognito from St.Petersburg,Comedy,1977.0,1.75
Incoherence,Comedy|Drama,1994.0,3.33
Incoming,Action|Sci-Fi|Thriller,2018.0,2.09
Inconceivable,Comedy|Drama,2008.0,0.5
Inconceivable,Drama|Thriller,2017.0,2.7
Incontrol,Drama|Sci-Fi|Thriller,2017.0,2.25
Incontrôlable,Comedy,2006.0,3.5
"Inconvenient Tax, An",Documentary,2011.0,3.75
"Inconvenient Truth, An",Documentary,2006.0,3.58
Incorrigible,Comedy|Crime,1975.0,3.5
Incorrigible Liar,Comedy,1973.0,3.64
"Incredible Burt Wonderstone, The",Comedy,2013.0,2.76
Incredible But True,Comedy,2022.0,3.34
"Incredible Hulk, The",Action|Sci-Fi,2008.0,3.1
"Incredible Journey, The",Adventure|Children,1963.0,3.36
"Incredible Mr. Limpet, The",Animation|Comedy|War,1964.0,3.1
"Incredible Shrinking Man, The",Sci-Fi|Thriller,1957.0,3.59
"Incredible Shrinking Woman, The",Comedy|Sci-Fi,1981.0,2.74
Incredibles 2,Action|Adventure|Animation|Children,2018.0,3.67
"Incredibles, The",Action|Adventure|Animation|Children|Comedy,2004.0,3.85
"Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?, The",Horror|Mystery,1964.0,2.02
"Incredibly True Adventure of Two Girls in Love, The",Comedy|Romance,1995.0,3.44
"Incruste, L' (a.k.a. L'Incruste, fallait pas le laisser entrer!)",Comedy,2004.0,2.67
Incubus,Horror,1966.0,2.7
Incubus,Horror|Mystery|Thriller,2006.0,1.5
"Incubus, The",Horror|Thriller,1981.0,2.6
Incurable,Documentary,2021.0,4.5
Indebted,Drama|Thriller,2013.0,2.83
Indecency,Thriller,1992.0,4.5
Indecent Desires,Drama|Fantasy,1968.0,2.5
Indecent Proposal,Drama|Romance,1993.0,2.86
Indefinite Pitch,(no genres listed),2016.0,3.5
Indemnity,Action|Thriller,2022.0,2.5
Indemnity: Rage of a Jealous Vampire,Drama|Horror|Mystery|Thriller,2012.0,1.5
Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller,1996.0,3.4
Independence Day: Resurgence,Action|Adventure|Sci-Fi,2016.0,2.74
Independence Daysaster,Action|Sci-Fi,2013.0,1.0
Independencia,Drama,2009.0,3.6
"Independent, The",Comedy,2000.0,3.18
Independents' Day,Action|Sci-Fi,2016.0,2.17
Indestructible Man,Crime|Horror|Sci-Fi,1956.0,2.24
Index Zero,(no genres listed),2014.0,3.0
India (Indien),Comedy|Drama,1993.0,3.76
India Song,Drama|Fantasy|Romance,1975.0,3.12
India Sweets and Spices,Comedy|Drama|Romance,2021.0,3.25
India's Daughter,Documentary,2015.0,3.93
India's Most Wanted,Action|Mystery|Thriller,2019.0,1.7
India: Matri Bhumi,Documentary|Drama,1959.0,3.71
Indian,Action|Crime|Drama,2001.0,2.5
Indian,Action|Drama,1996.0,3.5
Indian Day School,(no genres listed),1898.0,2.12
Indian Horse,Drama,2018.0,3.56
Indian Review: Grand March Past,Documentary,1902.0,1.5
"Indian Runner, The",Drama,1991.0,3.42
Indian Summer,Comedy|Drama,1993.0,3.14
Indian Summer (a.k.a. Alive & Kicking),Comedy|Drama,1996.0,3.08
Indian Summer (a.k.a. The Professor) (La prima notte di quiete),Drama,1972.0,3.12
"Indian Tomb, The (Das indische Grabmal)",Adventure,1959.0,3.07
Indian Uprising,Western,1952.0,3.0
"Indian in the Cupboard, The",Adventure|Children|Fantasy,1995.0,3.06
Indiana Jones and the Dial of Destiny,Action|Adventure,2023.0,3.28
Indiana Jones and the Kingdom of the Crystal Skull,Action|Adventure|Comedy|Sci-Fi,2008.0,2.88
Indiana Jones and the Last Crusade,Action|Adventure,1989.0,3.98
Indiana Jones and the Temple of Doom,Action|Adventure|Fantasy,1984.0,3.7
Indiana Jones: The Search for the Lost Golden Age,Documentary,2021.0,3.83
Indianara,Documentary,2019.0,5.0
Indictment: The McMartin Trial,Drama|Thriller,1995.0,3.81
Indie Game: The Movie,Documentary,2012.0,3.73
Indigenous,Horror,2014.0,2.41
Indignation,Drama,2016.0,3.42
Indigo,Fantasy|Mystery|Thriller,2008.0,1.85
Indiscreet,Comedy|Romance,1958.0,3.76
Indiscreet,Drama|Romance,1931.0,3.0
Indiscretion,Crime|Drama|Romance|Thriller,2016.0,2.8
Indiscretion of an American Wife (a.k.a. Terminal Station) (Stazione Termini),Drama,1953.0,2.64
Indivisible,(no genres listed),2018.0,3.75
Indivisible,Drama,2016.0,3.5
Indochina: Children Gathering Rice Scattered by Western Women,Documentary,1901.0,3.5
Indochine,Drama|Romance,1992.0,3.67
Indochine: A People's War in Colour,Documentary|War,2009.0,3.5
Indoctrinate U,Documentary,2007.0,3.5
Indoo Ki Jawani,Comedy,2020.0,4.25
Indovina chi viene a Natale?,Comedy,2013.0,3.5
Indra,Drama,2002.0,2.5
Indru Netru Naalai,Comedy|Sci-Fi,2015.0,4.0
Indu Sarkar,Drama,2017.0,4.0
Industrial Accident: The Story of Wax Trax! Records,Documentary,2017.0,3.5
Industrial Soundtrack for the Urban Decay,Documentary,2015.0,4.0
Industrial Symphony No. 1: The Dream of the Brokenhearted,Drama,1990.0,3.35
Inequality for All,Documentary,2013.0,3.84
Inescapable,Action|Drama|War,2012.0,2.69
Inevitable,Drama,2014.0,3.25
"Inevitable Defeat of Mister & Pete, The",Drama,2013.0,3.48
Inexorable,Thriller,2022.0,4.0
Infamous,Crime|Drama|Thriller,2020.0,2.3
Infamous,Drama,2006.0,3.52
Infamy,Documentary,2005.0,3.75
Infected,Adventure|Sci-Fi|Thriller,2008.0,1.6
Infected,Horror,2012.0,2.67
Infection,Horror,2005.0,3.5
Infelici e contenti,(no genres listed),1992.0,3.5
Inferior Decorator,Animation,1948.0,2.6
Infernal,Horror,2015.0,0.5
Infernal Affairs (Mou gaan dou),Crime|Drama|Thriller,2002.0,3.96
Infernal Affairs 2 (Mou gaan dou II),Action|Crime|Drama|Thriller,2003.0,3.67
Infernal Affairs III (Mou gaan dou III: Jung gik mou gaan),Action|Crime|Drama|Thriller,2003.0,3.3
"Infernal Khorugv, or Cossack Christmas",Adventure|Children|Comedy|Fantasy,2020.0,2.21
Inferno,Action,1998.0,3.0
Inferno,Drama,1953.0,3.0
Inferno,Drama,2014.0,3.67
Inferno,Horror,1980.0,3.15
Inferno,Mystery|Thriller,2016.0,3.1
Inferno of Torture,Comedy|Drama|Horror,1969.0,2.33
Infernum,Horror,2019.0,2.0
Infested! Living With Parasites,Documentary,2014.0,3.33
"Infidel, The",Comedy,2010.0,3.09
Infidelity in Suburbia,Thriller,2017.0,2.17
Infiesto,Crime|Drama|Thriller,2023.0,3.0
Infiltration,Drama,2010.0,3.25
Infiltration,Drama|Thriller,2017.0,3.5
Infiltration,Drama|War,2022.0,3.0
Infini,Horror|Sci-Fi|Thriller,2015.0,2.83
Infinite,Action|Sci-Fi|Thriller,2021.0,2.61
Infinite,Drama|Sci-Fi,2012.0,3.5
Infinite Football,Documentary,2018.0,4.1
Infinite Space: The Architecture of John Lautner,Documentary,2008.0,2.17
Infinite Storm,Drama|Thriller,2022.0,2.68
Infinitely Polar Bear,Comedy|Drama|Romance,2014.0,3.41
Infinitum: Subject Unknown,Mystery|Sci-Fi|Thriller,2021.0,2.0
Infinity,(no genres listed),1992.0,0.5
Infinity,Drama,1996.0,3.5
